user_id	chat_id	chat_title	wave_no	start	count	marked_at	exit_code	result_file	verified_added	still_missing
25962929	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25963605	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25965187	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25965308	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25967473	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25967775	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25968608	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25971326	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25972029	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25972068	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25973446	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25973561	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25974017	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25975261	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25978258	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25981454	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25981636	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25982661	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25985104	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25985113	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25985654	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25990446	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25993269	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25993536	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25993833	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25998195	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
25999337	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26002108	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26003309	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26003499	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26004456	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26005497	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26005827	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
26007612	-73514830535957	Бесплатные объявления	1	0	1000	2026-04-15T02:08:30+03:00	0	data/add_token34_nonlocal_ads_73514830535957_2500_20260415_2500_split_to_73514830535957_1_1000_20260414230251_result.json	929	71
